	GeneIndex	Name
7436	7436	ac19
7437	7437	gsx1
7437	7437	gsh1
7437	7437	gsh-1
7438	7438	pdx1
7438	7438	ipf1
7438	7438	idx-1
7438	7438	stf-1
7438	7438	pdx-1
7438	7438	mody4
7438	7438	gsf
7438	7438	iuf-1
7439	7439	atp5f1ep2
7439	7439	atp5ep2
7440	7440	cdx2
7440	7440	cdx3
7441	7441	urad
7441	7441	prhoxnb
7442	7442	flt3
7442	7442	stk1
7442	7442	flk2
7442	7442	cd135
7443	7443	pan3-as1
7444	7444	pan3
7445	7445	flt1
7445	7445	flt
7445	7445	vegfr1
7446	7446	hv303147
7447	7447	hv303168
7448	7448	bc048278
7449	7449	dd413682_7
7450	7450	y_rna_56
7451	7451	pomp
7451	7451	c13orf12
7451	7451	hspc014
7451	7451	ump1
7452	7452	slc46a3
7452	7452	dkfzp686a1775
7452	7452	flj42613
7453	7453	mtus2
7453	7453	kiaa0774
7453	7453	tip150
7453	7453	cazip
7453	7453	icis
7454	7454	mtus2-as1
7455	7455	slc7a1
7455	7455	err
7455	7455	atrc1
7455	7455	cat-1
7455	7455	hcat1
7455	7455	rec1l
7456	7456	ubl3
7456	7456	pnsc1
7456	7456	hcg-1
7456	7456	dkfzp434k151
7456	7456	flj32018
7457	7457	linc00297
7457	7457	ncrna00297
7458	7458	linc00544
7459	7459	katnal1
7459	7459	mgc2599
7460	7460	linc00426
7461	7461	hmgb1
7461	7461	hmg1
7461	7461	hmg3
7461	7461	sbp-1
7461	7461	dkfzp686a04236
7462	7462	uspl1
7462	7462	c13orf22
7462	7462	ba121o19.1
7462	7462	d13s106e
7463	7463	trna_asn_5
7464	7464	alox5ap
7464	7464	flap
7465	7465	linc00398
7466	7466	tex26-as1
7466	7466	linc00447
7467	7467	medag
7467	7467	c13orf33
7467	7467	flj14834
7467	7467	awms3
7467	7467	meda-4
7468	7468	tex26
7468	7468	c13orf26
7468	7468	mgc40178
7469	7469	hsph1
7469	7469	hsp105b
7469	7469	kiaa0201
7469	7469	hsp105a
7469	7469	ny-co-25
7470	7470	b3glct
7470	7470	b3galtl
7470	7470	b3gtl
7470	7470	b3glc-t
7471	7471	dq590719
7472	7472	dq581687
7473	7473	dq585583
7474	7474	dq585215
7475	7475	dq599653
7476	7476	dq594776
7477	7477	rxfp2
7477	7477	lgr8
7477	7477	great
7477	7477	gpr106
7477	7477	insl3r
7477	7477	rxfpr2
7478	7478	eef1dp3
7479	7479	dkfzp666k117
7480	7480	bc035084
7481	7481	fry
7481	7481	c13orf14
7481	7481	ba37e23.1
7481	7481	13cdna73
7481	7481	cg003
7482	7482	zar1l
7482	7482	z3cxxc7
7483	7483	brca2
7483	7483	fancd1
7483	7483	facd
7483	7483	fancd
7483	7483	fad
7483	7483	fad1
7483	7483	brcc2
7483	7483	xrcc11
7484	7484	n4bp2l1
7484	7484	cg018
7485	7485	snora16
7486	7486	n4bp2l2
7486	7486	cg005
7486	7486	pfaap5
7487	7487	hv983084
7488	7488	micos10p1
7488	7488	n4bp2l2it1
7488	7488	n4bp2l2-it1
7488	7488	minos1p1
7488	7488	cg012
7489	7489	n4bp2l2-it2
7489	7489	cg030
7490	7490	u50535
7491	7491	pds5b
7491	7491	aprin
7491	7491	as3
7491	7491	kiaa0979
7491	7491	flj23236
7491	7491	cg008
7492	7492	bc026240
7493	7493	linc00423
7494	7494	kl
7494	7494	kla
7495	7495	stard13
7495	7495	linc00464
7495	7495	gt650
7495	7495	dlc2
7495	7495	arhgap37
7496	7496	stard13-as
7496	7496	stard13-as2
7497	7497	rfc3
7497	7497	rfc38
7497	7497	mgc5276
7498	7498	u5_2
7499	7499	linc00457
7500	7500	nbea
7500	7500	kiaa1544
7500	7500	bcl8b
7500	7500	flj10197
7500	7500	lyst2
7501	7501	dclk1
7501	7501	dcamkl1
7501	7501	kiaa0369
7501	7501	dclk
7501	7501	dcdc3a
7502	7502	trna_pseudo_50
7503	7503	sohlh2
7503	7503	flj20449
7503	7503	teb1
7503	7503	bhlhe81
7503	7503	spata28
7504	7504	ccdc169-sohlh2
7504	7504	c13orf38-sohlh2
7505	7505	ccdc169
7505	7505	c13orf38
7505	7505	rp11-251j8.1
7505	7505	loc728591
7506	7506	u6_101
7507	7507	spart
7507	7507	spg20
7507	7507	kiaa0610
7507	7507	tahccp1
7508	7508	spart-as1
7508	7508	c13orf43
7508	7508	spg20os
7508	7508	spg20-as1
7509	7509	ccna1
7509	7509	ct146
7510	7510	sertm1
7510	7510	c13orf36
7511	7511	5s_rrna_76
7512	7512	rfxap
7513	7513	smad9
7513	7513	madh6
7513	7513	madh9
7513	7513	smad8
7513	7513	smad8/9
7514	7514	alg5
7514	7514	ba421p11.2
7515	7515	exosc8
7515	7515	oip2
7515	7515	rrp43
7515	7515	ba421p11.3
7515	7515	rrp43p
7515	7515	eap2
7515	7515	p9
7515	7515	cip3
7516	7516	supt20h
7516	7516	c13orf19
7516	7516	fam48a
7516	7516	spt20
7516	7516	ba421p11.4
7516	7516	p38ip
7517	7517	csnk1a1l
7517	7517	mgc33182
7518	7518	linc00547
7518	7518	flj34747
7519	7519	postn
7519	7519	osf-2
7519	7519	pn
7519	7519	periostin
7520	7520	trpc4
7520	7520	htrp4
7520	7520	trp4
7521	7521	linc00571
7522	7522	ufm1
7522	7522	c13orf20
7522	7522	ba131p10.1
7523	7523	linc00366
7524	7524	frem2
7524	7524	dkfzp686j0811
7525	7525	stoml3
7525	7525	sro
7525	7525	epb7.2l
7526	7526	proser1
7526	7526	c13orf23
7526	7526	ba50d16.2
7526	7526	flj12661
7527	7527	nhlrc3
7528	7528	lhfpl6
7528	7528	lhfp
7528	7528	mgc22429
7529	7529	ak021977
7530	7530	cog6
7530	7530	cod2
7530	7530	kiaa1134
7531	7531	mi0015835
7532	7532	linc00332
7532	7532	ncrna00332
7533	7533	linc00548
7533	7533	flj42392
7534	7534	linc00598
7534	7534	ttl
7534	7534	lncfoxo1
7535	7535	7sk_78
7536	7536	foxo1
7536	7536	fkhr
7536	7536	foxo1a
7536	7536	fkh1
7537	7537	mi0008190
7538	7538	mrps31
7538	7538	imogn38
7539	7539	slc25a15
7539	7539	ornt1
7539	7539	hhh
7539	7539	orc1
7539	7539	d13s327
7540	7540	tpte2p5
7541	7541	mi0003635
7542	7542	sugt1p3
7542	7542	sugt1l1
7543	7543	elof1
7543	7543	mgc4549
7543	7543	elf1
7544	7544	trna_glu_11
7545	7545	wbp4
7545	7545	fbp21
7545	7545	mgc117310
7546	7546	mi0014199
7547	7547	kbtbd6
7547	7547	dkfzp547e1912
7548	7548	ak056182
7549	7549	kbtbd7
7549	7549	dkfzp434e2318
7550	7550	mtrf1
7550	7550	rf1
7550	7550	mttrf1
7550	7550	mgc47721
7551	7551	bc051736
7552	7552	naa16
7552	7552	narg1l
7552	7552	flj22054
7552	7552	mgc40612
7552	7552	pro2435
7553	7553	u6_102
7554	7554	or7e37p
7554	7554	hg533
7555	7555	rgcc
7555	7555	c13orf15
7555	7555	ba157l14.2
7555	7555	rgc-32
7555	7555	rgc32
7556	7556	vwa8
7556	7556	kiaa0564
7556	7556	p7bp2
7557	7557	mi0017873
7558	7558	vwa8-as1
7559	7559	dgkh
7559	7559	dgketa
7560	7560	ak054970
7561	7561	akap11
7561	7561	kiaa0629
7561	7561	akap220
7561	7561	prka11
7561	7561	flj11304
7561	7561	dkfzp781i12161
7561	7561	ppp1r44
7562	7562	tnfsf11
7562	7562	trance
7562	7562	rankl
7562	7562	opgl
7562	7562	odf
7562	7562	cd254
7563	7563	fam216b
7563	7563	c13orf30
7563	7563	flj40919
7564	7564	epsti1
7564	7564	bresi1
7564	7564	mgc29634
7565	7565	dnajc15
7565	7565	dnajd1
7565	7565	mcj
7566	7566	enox1
7566	7566	flj10094
7566	7566	pig38
7566	7566	cnox
7566	7566	ccnox
7567	7567	ccdc122
7567	7567	flj31846
7568	7568	lacc1
7568	7568	c13orf31
7568	7568	flj38725
7568	7568	famin
7569	7569	nrad1
7569	7569	ncrna00284
7569	7569	linc00284
7570	7570	smim2
7570	7570	c13orf44
7570	7570	mgc5590
7571	7571	smim2-it1
7571	7571	c13orf44-it1
7572	7572	mi0025915
7573	7573	ax748251
7574	7574	serp2
7574	7574	c13orf21
7574	7574	ba269c23.1
7575	7575	bc025370
7576	7576	tsc22d1
7576	7576	tgfb1i4
7576	7576	tsc22
7576	7576	mgc17597
7577	7577	tsc22d1-as1
7578	7578	linc00330
7578	7578	ncrna00330
7579	7579	trna_22
7580	7580	nufip1
7580	7580	nufip
7580	7580	rsa1
7581	7581	gpalpp1
7581	7581	kiaa1704
7581	7581	ba245h20.2
7581	7581	ad029
7581	7581	lsr7
7582	7582	gtf2f2
7582	7582	tfiif
7582	7582	btf4
7582	7582	rap30
7583	7583	kctd4
7583	7583	ba321c24.3
7584	7584	tpt1
7584	7584	tctp
7584	7584	fortilin
7585	7585	snora31_2
7586	7586	dl489966
7587	7587	d28408
7588	7588	tpt1-as1
7589	7589	slc25a30
7590	7590	cog3
7590	7590	sec34
7591	7591	erich6b
7591	7591	fam194b
7591	7591	flj32682
7592	7592	cby2
7592	7592	spert
7592	7592	nurit
7593	7593	metazoa_srp_61
7594	7594	siah3
7594	7594	flj39203
7595	7595	zc3h13
7595	7595	kiaa0853
7595	7595	dkfzp434d1812
7595	7595	xio
7596	7596	cpb2-as1
7597	7597	cpb2
7597	7597	cpu
7597	7597	pcpb
7597	7597	tafi
7598	7598	tox4
7598	7598	c14orf92
7598	7598	kiaa0737
7598	7598	lcp1
7599	7599	lrrc63
7599	7599	rp11-139h14.4
7600	7600	ay395526
7601	7601	linc00563
7602	7602	rubcnl
7602	7602	c13orf18
7602	7602	kiaa0226l
7602	7602	flj21562
7602	7602	pacer
7603	7603	lrch1
7603	7603	chdc1
7603	7603	kiaa1016
7604	7604	ak123654
7605	7605	esd
7606	7606	htr2a
7606	7606	htr2
7606	7606	5-ht2a
7607	7607	sucla2
7607	7607	linc00444
7608	7608	nudt15
7608	7608	mth2
7608	7608	flj10956
7609	7609	med4
7609	7609	vdrip
7609	7609	hspc126
7609	7609	drip36
7609	7609	trap36
7610	7610	med4-as1
7610	7610	med4-as
7611	7611	itm2b
7611	7611	bri
7611	7611	e25b
7611	7611	e3-16
7611	7611	bricd2b
7611	7611	bri2
7612	7612	rb1-dt
7612	7612	linc00441
7612	7612	ncrna-rb1
7613	7613	rb1
7613	7613	osrc
7613	7613	rb
7613	7613	ppp1r130
7614	7614	lpar6
7614	7614	p2ry5
7614	7614	p2y5
7615	7615	rcbtb2
7615	7615	chc1l
7616	7616	linc00462
7617	7617	cysltr2
7617	7617	cyslt(2)
7617	7617	cyslt2r
7618	7618	fndc3a
7618	7618	fndc3
7618	7618	ba203i16.5
7618	7618	kiaa0970
7619	7619	mlnr
7619	7619	gpr38
7620	7620	cdadc1
7620	7620	nyd-sp15
7621	7621	cab39l
7621	7621	ba103j18.3
7621	7621	flj12577
7621	7621	mo2l
7622	7622	setdb2
7622	7622	c13orf4
7622	7622	clld8
7622	7622	clll8
7622	7622	kmt1f
7623	7623	phf11
7623	7623	ny-ren-34
7623	7623	bcap
7623	7623	iger
7624	7624	rcbtb1
7624	7624	flj10716
7624	7624	clld7
7624	7624	clll7
7625	7625	arl11
7625	7625	arlts1
7625	7625	flj33930
7626	7626	ebpl
7626	7626	ebrp
7627	7627	kpna3
7627	7627	srp1gamma
7627	7627	srp4
7627	7627	hsrp1
7627	7627	ipoa4
7628	7628	ctage10p
7629	7629	spryd7
7629	7629	c13orf1
7629	7629	clld6
7630	7630	dleu2
7630	7630	dlb2
7630	7630	bcmsun
7630	7630	rfp2os
7630	7630	leu2
7630	7630	trim13os
7630	7630	ncrna00022
7630	7630	linc00022
7630	7630	mir15ahg
7631	7631	mi0016003
7632	7632	trim13
7632	7632	rfp2
7632	7632	leu5
7632	7632	rnf77
7632	7632	dleu5
7633	7633	kcnrg
7634	7634	mi0000070
7635	7635	dm119508_2
7636	7636	mi0000069
7637	7637	dleu1
7637	7637	dlb1
7637	7637	bcms
7637	7637	leu1
7637	7637	xtp6
7637	7637	ncrna00021
7637	7637	linc00021
7637	7637	bcms1
7638	7638	st13p4
7638	7638	fam10a4
7638	7638	fam10a4p
7639	7639	dleu1
7639	7639	dlb1
7639	7639	bcms
7639	7639	leu1
7639	7639	xtp6
7639	7639	ncrna00021
7639	7639	linc00021
7639	7639	bcms1
7640	7640	snord112_9
7641	7641	dleu7
7641	7641	flj44882
7642	7642	dleu7-as1
7643	7643	rnaseh2b-as1
7644	7644	rnaseh2b
7644	7644	dleu8
7644	7644	ags2
7644	7644	flj11712
7645	7645	gucy1b2
7645	7645	gc-sb2
7646	7646	5s_rrna_77
7647	7647	c13orf42
7647	7647	linc00371
7648	7648	fam124a
7648	7648	flj30707
7649	7649	serpine3
7650	7650	mi0019300
7651	7651	ints6
7651	7651	ddx26
7651	7651	dice1
7651	7651	hdb
7651	7651	notchl2
7651	7651	dbi-1
7651	7651	ddx26a
7651	7651	int6
7652	7652	bc045725
7653	7653	d28359
7654	7654	mi0017336
7655	7655	wdfy2
7655	7655	zfyve22
7656	7656	dhrs12
7656	7656	flj13639
7656	7656	sdr40c1
7657	7657	tmem272
7657	7657	ncrna00282
7657	7657	linc00282
7657	7657	flj37307
7658	7658	ccdc70
7658	7658	dkfzp434k1172
7658	7658	flj25853
7659	7659	atp7b
7659	7659	wnd
7660	7660	alg11
7660	7660	kiaa0266
7660	7660	cdg1p
7661	7661	utp14c
7661	7661	kiaa0266
7661	7661	2700066j21rik
7662	7662	nek5
7663	7663	nek3
7663	7663	hspk36
7663	7663	mgc29949
7664	7664	mrps31p5
7664	7664	mrps31p3
7665	7665	dkfzp434f1622
7666	7666	thsd1
7666	7666	tmtsp
7667	7667	vps36
7667	7667	c13orf9
7667	7667	cgi-145
7667	7667	eap45
7668	7668	ckap2
7668	7668	lb1
7668	7668	flj10749
7668	7668	se20-10
7668	7668	tmap
7669	7669	tpte2p3
7670	7670	hnrnpa1l2
7670	7670	loc144983
7671	7671	sugt1
7671	7671	sgt1
7672	7672	cnmd
7672	7672	myets1
7672	7672	lect1
7672	7672	chm-i
7672	7672	chm1
7672	7672	bricd3
7673	7673	mi0004065
7674	7674	pcdh8
7674	7674	papc
7674	7674	arcadlin
7675	7675	olfm4
7675	7675	olfd
7675	7675	gw112
7675	7675	gc1
7676	7676	metazoa_srp_62
7677	7677	linc00558
7678	7678	bc026300
7679	7679	bc020935
7680	7680	bc044614
7681	7681	mi0006358
7682	7682	mi0017874
7683	7683	7sk_79
7684	7684	prr20d
7685	7685	prr20b
7686	7686	prr20e
7687	7687	pcdh17
7687	7687	pcdh68
7687	7687	pch68
7688	7688	trna_pseudo_51
7689	7689	diaph3
7689	7689	auna1
7689	7689	drf3
7689	7689	flj34705
7689	7689	an
7689	7689	nsdan
7690	7690	diaph3-as1
7691	7691	diaph3-as2
7692	7692	tdrd3
7692	7692	flj21007
7693	7693	dd413682_8
7694	7694	y_rna_57
7695	7695	ak097816
7696	7696	mi0014200
7697	7697	pcdh20
7697	7697	pcdh13
7697	7697	flj22218
7698	7698	or7e156p
7699	7699	loc647264
7700	7700	ak098560
7701	7701	ak127969
7702	7702	ak057471
7703	7703	bc128161
7704	7704	mi0016833
7705	7705	mi0017337
7706	7706	pcdh9
7707	7707	bc042366
7708	7708	u7_30
7709	7709	pcdh9-as2
7710	7710	pcdh9-as3
7711	7711	linc00550
7712	7712	klhl1
7712	7712	kiaa1490
7712	7712	mrp2
7712	7712	flj30047
7713	7713	atxn8os
7713	7713	sca8
7713	7713	klhl1as
7713	7713	ncrna00003
7714	7714	y_rna_58
7715	7715	linc00348
7716	7716	dach1
7716	7716	dach
7717	7717	snord37
7717	7717	rnu37
7717	7717	u37
7718	7718	snora9_4
7719	7719	mzt1
7719	7719	c13orf37
7719	7719	loc440145
7719	7719	flj21869
7719	7719	mgc150539
7719	7719	rp11-11c5.2
7719	7719	mozart1
7720	7720	bora
7720	7720	c13orf34
7720	7720	flj22624
7721	7721	dis3
7721	7721	kiaa1008
7721	7721	dis3p
7721	7721	rrp44
7721	7721	exosc11
7722	7722	pibf1
7722	7722	c13orf24
7722	7722	cep90
7722	7722	pibf
7723	7723	klf5
7723	7723	bteb2
7723	7723	iklf
7723	7723	cklf
7724	7724	klf12
7724	7724	ap-2rep
7724	7724	hspc122
7724	7724	ap2rep
7725	7725	ax748190
7726	7726	ak056689
7727	7727	ax747962
7728	7728	linc00381
7729	7729	linc00347
7730	7730	ctage11p
7731	7731	tbc1d4
7731	7731	kiaa0603
7731	7731	as160
7731	7731	dkfzp779c0666
7732	7732	commd6
7732	7732	acrg
7733	7733	uchl3
7734	7734	lmo7
7734	7734	fbxo20
7734	7734	fbx20
7734	7734	kiaa0858
7735	7735	ak123459
7736	7736	lmo7dn
7736	7736	c13orf45
7737	7737	kctd12
7737	7737	c13orf2
7737	7737	kiaa1778
7737	7737	pfet1
7738	7738	btf3p11
7738	7738	btf3l1
7738	7738	humbtfb
7738	7738	tnfrsf11b
7738	7738	opg
7738	7738	ocif
7739	7739	acod1
7739	7739	irg1
7739	7739	cad
7740	7740	cln5
7741	7741	fbxl3
7741	7741	fbxl3a
7741	7741	fbl3
7741	7741	fbl3a
7742	7742	mycbp2
7742	7742	pam
7742	7742	kiaa0916
7742	7742	flj10106
7742	7742	phr1
7743	7743	mycbp2-as1
7744	7744	dkfzp586g0322
7745	7745	scel
7745	7745	flj21667
7745	7745	mgc22531
7746	7746	y_rna_59
7747	7747	dq588544_2
7748	7748	slain1
7748	7748	c13orf32
7748	7748	flj30046
7749	7749	mi0016066
7750	7750	bc031243
7751	7751	ednrb
7751	7751	hscr2
7751	7751	hscr
7751	7751	etb
7752	7752	obi1-as1
7752	7752	pou4f1-as1
7752	7752	rnf219-as1
7753	7753	ak090854
7754	7754	linc00446
7755	7755	pou4f1
7755	7755	brn3a
7755	7755	rdc-1
7756	7756	obi1
7756	7756	c13orf7
7756	7756	rnf219
7756	7756	flj13449
7757	7757	linc00331
7757	7757	ncrna00331
7758	7758	hh834010_3
7759	7759	rbm26
7759	7759	c13orf10
7759	7759	pro1777
7759	7759	se70-2
7759	7759	flj20957
7759	7759	zc3h17
7759	7759	arrs2
7759	7759	ppp1r132
7760	7760	rbm26-as1
7761	7761	ndfip2-as1
7762	7762	ndfip2
7762	7762	kiaa1165
7762	7762	n4wbp5a
7763	7763	bc036310
7764	7764	spry2
7764	7764	hspry2
7765	7765	slitrk1
7765	7765	lrrc12
7765	7765	kiaa1910
7766	7766	linc00333
7766	7766	ncrna00333
7767	7767	linc00351
7768	7768	slitrk6
7768	7768	flj22774
7769	7769	mi0016863
7770	7770	slitrk5
7770	7770	lrrc11
7770	7770	ba364g4.2
7770	7770	kiaa0918
7771	7771	linc00433
7772	7772	linc00353
7773	7773	linc00559
7774	7774	mi0003636
7775	7775	bc038529
7776	7776	u6_103
7777	7777	linc00410
7778	7778	linc00379
7779	7779	mi0000071
7780	7780	mi0000072
7781	7781	mi0000073
7782	7782	mi0000076
7783	7783	mi0000074
7784	7784	dm119510_2
7785	7785	mi0000093
7786	7786	gpc5
7787	7787	y_rna_60
7788	7788	mi0019132
7789	7789	gpc5-as1
7790	7790	gpc6
7791	7791	gpc6-as2
7792	7792	5s_rrna_78
7793	7793	dct
7793	7793	tyrp2
7793	7793	trp-2
7793	7793	trp2
7794	7794	trna_23
7795	7795	trna_phe_4
7796	7796	tgds
7796	7796	tdpgd
7796	7796	sdr2e1
7797	7797	gpr180
7797	7797	itr
7798	7798	sox21
7798	7798	sox25
7799	7799	ak055459
7800	7800	bc045767
7801	7801	abcc4
7801	7801	mrp4
7801	7801	est170205
7801	7801	moat-b
7801	7801	moatb
7802	7802	cldn10
7802	7802	osp-l
7802	7802	cpetrl3
7803	7803	cldn10-as1
7804	7804	dzip1
7804	7804	kiaa0996
7804	7804	dzip
7805	7805	ak094990
7806	7806	bc035106
7807	7807	dnajc3
7807	7807	prkri
7807	7807	p58
7807	7807	p58ipk
7807	7807	hp58
7807	7807	erdj6
7807	7807	p58(ipk)
7808	7808	uggt2
7808	7808	ugcgl2
7808	7808	flj11485
7808	7808	hugt2
7808	7808	flj10873
7808	7808	mgc150689
7808	7808	mgc87276
7808	7808	mgc117360
7809	7809	hs6st3
7810	7810	metazoa_srp_63
7811	7811	mi0016864
7812	7812	linc00359
7813	7813	dq583891
7814	7814	snord112_10
7815	7815	oxgr1
7815	7815	gpr99
7815	7815	gpr80
7815	7815	p2ry15
7815	7815	p2y15
7815	7815	akgr
7816	7816	mbnl2
7816	7816	mbll
7816	7816	mbll39
7817	7817	rap2a
7817	7817	rap2
7817	7817	k-rev
7818	7818	ipo5
7818	7818	kpnb3
7818	7818	ranbp5
7818	7818	imb3
7818	7818	mgc2068
7818	7818	pse1
7819	7819	farp1
7819	7819	cdep
7819	7819	plekhc2
7819	7819	mgc87400
7819	7819	ppp1r75
7819	7819	glcc1
7820	7820	rnf113b
7820	7820	znf183l1
7820	7820	rnf161
7821	7821	7sk_80
7822	7822	mi0014201
7823	7823	af339801
7824	7824	af339817
7825	7825	stk24
7825	7825	mst-3
7825	7825	mst3
7825	7825	mst3b
7825	7825	stk3
7825	7825	ste20
7826	7826	slc15a1
7826	7826	pept1
7826	7826	hpect1
7826	7826	hpept1
7827	7827	dock9
7827	7827	kiaa1058
7827	7827	ziz1
7828	7828	ubac2-as1
7829	7829	ubac2
7829	7829	phgdhl1
7829	7829	flj30548
7829	7829	rp11-178c10.1
7830	7830	gpr18
7831	7831	gpr183
7831	7831	ebi2
7832	7832	fksg29
7833	7833	mi0003637
7834	7834	ak123584
7835	7835	tm9sf2
7835	7835	p76
7836	7836	clybl
7836	7836	clb
7837	7837	mi0015836
7838	7838	zic5
7839	7839	zic2
7839	7839	hpe5
7840	7840	pcca
7841	7841	pcca-as1
7842	7842	ggact
7842	7842	a2ld1
7843	7843	tmtc4
7843	7843	flj14624
7843	7843	flj22153
7844	7844	nalcn-as1
7845	7845	nalcn
7845	7845	vgcnl1
7845	7845	ba430m15.1
7845	7845	canion
7846	7846	itgbl1
7846	7846	tied
7846	7846	oscp
7847	7847	fgf14
7847	7847	fhf4
7847	7847	sca27
7848	7848	mi0012062
7849	7849	mi0017338
7850	7850	fgf14-it1
7851	7851	fgf14-as2
7852	7852	tpp2
7852	7852	tppii
7853	7853	mettl21c
7853	7853	c13orf39
7853	7853	loc196541
7854	7854	ax747578
7855	7855	ccdc168
7855	7855	c13orf40
7855	7855	flj40176
7856	7856	tex30
7856	7856	c13orf27
7857	7857	poglut2
7857	7857	kdelc1
7857	7857	mgc5302
7857	7857	ep58
7858	7858	bivm
7858	7858	flj20159
7859	7859	bivm-ercc5
7860	7860	ercc5
7860	7860	ercm2
7860	7860	xpgc
7861	7861	mettl21ep
7861	7861	mettl21cp1
7862	7862	slc10a2
7862	7862	asbt
7862	7862	isbt
7862	7862	ntcp2
7862	7862	ibat
7863	7863	daoa-as1
7863	7863	daoaas
7863	7863	daoa-as
7863	7863	g30
7864	7864	daoa
7864	7864	g72
7865	7865	linc00343
7865	7865	ncrna00343
7865	7865	linc00344
7865	7865	ncrna00344
7866	7866	5s_rrna_79
7867	7867	linc00460
7868	7868	efnb2
7868	7868	eplg5
7868	7868	lerk5
7868	7868	htk-l
7868	7868	htkl
7868	7868	mgc126226
7868	7868	mgc126227
7868	7868	mgc126228
7869	7869	arglu1
7869	7869	flj10154
7870	7870	linc00551
7871	7871	linc00443
7872	7872	nalf1
7872	7872	fam155a
7872	7872	nlf-1
7873	7873	snord31_2
7874	7874	mi0006404
7875	7875	bc043519
7876	7876	lig4
7877	7877	abhd13
7877	7877	c13orf6
7877	7877	ba153i24.2
7877	7877	flj14906
7877	7877	bem46l1
7878	7878	tnfsf13b
7878	7878	tnfsf20
7878	7878	baff
7878	7878	thank
7878	7878	blys
7878	7878	tall-1
7878	7878	tall1
7878	7878	cd257
7879	7879	myo16
7879	7879	myr8
7879	7879	kiaa0865
7879	7879	myo16b
7879	7879	nyap3
7879	7879	ppp1r107
7880	7880	myo16-as1
7881	7881	irs2
7882	7882	col4a1
7883	7883	col4a2
7883	7883	flj22259
7883	7883	dkfzp686i14213
7884	7884	mi0025909
7885	7885	col4a2-as1
7886	7886	rab20
7886	7886	flj20429
7887	7887	naxd
7887	7887	carkd
7887	7887	lp3298
7887	7887	flj10769
7888	7888	cars2
7888	7888	flj12118
7889	7889	dj031140
7890	7890	ing1
7890	7890	p33ing1
7890	7890	p33ing1b
7890	7890	p24ing1c
7890	7890	p33
7890	7890	p47
7890	7890	p47ing1a
7891	7891	precsit
7891	7891	c13orf29
7891	7891	ncrna00346
7891	7891	linc00346
7892	7892	dkfzp686b07190
7893	7893	ankrd10
7893	7893	flj20093
7894	7894	ak124233
7895	7895	arhgef7
7895	7895	kiaa0142
7895	7895	pixb
7895	7895	dkfzp761k1021
7895	7895	nbla10314
7895	7895	dkfzp686c12170
7895	7895	beta-pix
7895	7895	cool1
7895	7895	p85spr
7895	7895	p85
7895	7895	p85cool1
7895	7895	p50bp
7895	7895	pak3
7895	7895	p50
7896	7896	ax748212
7897	7897	tex29
7897	7897	c13orf16
7897	7897	ba474d23.1
7897	7897	mgc35169
7898	7898	sox1
7899	7899	ak055145
7900	7900	cr627049
7901	7901	spaca7
7901	7901	c13orf28
7902	7902	tubgcp3
7902	7902	gcp3
7902	7902	spc98p
7902	7902	spbc98
7903	7903	atp11aun
7903	7903	c13orf35
7903	7903	flj26443
7903	7903	smablo1
7904	7904	atp11a
7904	7904	atpih
7904	7904	atpis
7904	7904	kiaa1021
7905	7905	bc041346
7906	7906	ax748036
7907	7907	ak025511
7908	7908	bc035340
7909	7909	mcf2l-as1
7910	7910	mcf2l
7910	7910	kiaa0362
7910	7910	dbs
7910	7910	ost
7910	7910	arhgef14
7911	7911	f7
7912	7912	f10
7913	7913	proz
7913	7913	pz
7914	7914	pcid2
7914	7914	flj11305
7915	7915	cul4a
7916	7916	ak126278
7917	7917	mi0025911
7918	7918	lamp1
7918	7918	cd107a
7919	7919	grtp1
7919	7919	flj22474
7919	7919	tbc1d6
7920	7920	adprhl1
7920	7920	arh2
7921	7921	dcun1d2
7921	7921	c13orf17
7921	7921	flj10704
7921	7921	flj20092
7922	7922	tmco3
7922	7922	c13orf11
7922	7922	flj20623
7923	7923	tfdp1
7923	7923	dp-1
7923	7923	drtf1
7923	7923	dp1
7923	7923	dilc
7924	7924	atp4b
7924	7924	atp6b
7925	7925	grk1
7925	7925	rhok
7925	7925	gprk1
7925	7925	rk
7926	7926	linc00552
7927	7927	tmem255b
7927	7927	fam70b
7927	7927	mgc20579
7928	7928	gas6-as1
7929	7929	gas6
7929	7929	axllg
7929	7929	axsf
7929	7929	flj34709
7929	7929	dkfzp666g247
7930	7930	flj41484
7931	7931	loc100506394
7932	7932	ak126042
7933	7933	bc068105
7934	7934	swingn
7934	7934	linc00565
7935	7935	rasa3
7935	7935	gap1ip4bp
7935	7935	gapiii
7936	7936	cdc16
7936	7936	apc6
7936	7936	anapc6
7936	7936	cut9
7937	7937	mi0019131
7938	7938	mi0016865
7939	7939	upf3a
7939	7939	rent3a
7939	7939	upf3
7939	7939	hupf3a
7940	7940	champ1
7940	7940	c13orf8
7940	7940	znf828
7940	7940	camp
7940	7940	champ
7941	7941	or11h12
7942	7942	loc642426
7943	7943	poteg
7943	7943	a26c2
7943	7943	pote14
7943	7943	pote-14
7943	7943	pote14alpha
7943	7943	ct104.4
7944	7944	p712p
7945	7945	dq595091
7946	7946	dq590589_7
7947	7947	dq591735_2
7948	7948	dq599717
7949	7949	dq582260_4
7950	7950	dq595048_2
7951	7951	p775p
7952	7952	ak022914
