,GeneIndex,Name,Log2FoldChange,AdjustedPValue
18322,18308,MI0017397,0.0,1.0
18323,18309,CYP24A1,0.0,1.0
18324,18310,PFDN4,0.0,1.0
18325,18311,DOK5,0.0,1.0
18326,18312,U4atac_7,0.0,1.0
18327,18313,CBLN4,0.0,1.0
18328,18314,5S_rRNA_96,0.0,1.0
18329,18315,MC3R,0.0,1.0
18330,18316,FAM210B,0.0,1.0
18331,18317,AURKA,-1.16839832273113,6.72e-06
18332,18318,CSTF1,0.0,1.0
18333,18319,CASS4,0.0,1.0
18334,18320,RTFDC1,0.0,1.0
18335,18321,GCNT7,0.0,1.0
18336,18322,FAM209A,0.0,1.0
18337,18323,FAM209B,0.0,1.0
18338,18324,TFAP2C,0.0,1.0
18339,18325,BMP7,-1.06429285236565,0.010950385574943
18340,18326,BC037891,0.0,1.0
18341,18327,MI0015865,0.0,1.0
18342,18328,SPO11,0.0,1.0
18343,18329,RAE1,0.0,1.0
18344,18330,MTRNR2L3,0.0,1.0
18345,18331,RBM38,0.0,1.0
18346,18332,CTCFL,0.0,1.0
18347,18333,PCK1,0.0,1.0
18348,18334,ZBP1,0.0,1.0
18349,18335,PMEPA1,0.0,1.0
18350,18336,AK056098,0.0,1.0
18351,18337,MI0016899,0.0,1.0
18352,18338,C20orf85,0.0,1.0
18353,18339,PPP4R1L,0.0,1.0
18354,18340,RAB22A,0.0,1.0
18355,18341,VAPB,0.0,1.0
18356,18342,APCDD1L,0.0,1.0
18357,18343,APCDD1L-AS1,0.0,1.0
18358,18344,STX16,0.0,1.0
18359,18345,NPEPL1,0.0,1.0
18360,18346,BC007940,0.0,1.0
18361,18347,MI0000747,0.0,1.0
18362,18348,MI0005523,0.0,1.0
18363,18349,GNAS-AS1,0.0,1.0
18364,18350,GNAS,0.0,1.0
18365,18351,AK093534,0.0,1.0
18366,18352,NELFCD,0.0,1.0
18367,18353,CTSZ,0.0,1.0
18368,18354,AK310046,0.0,1.0
18369,18355,TUBB1,0.0,1.0
18370,18356,ATP5E,0.0,1.0
18371,18357,SLMO2-ATP5E,0.0,1.0
18372,18358,SLMO2,0.0,1.0
18373,18359,ZNF831,0.0,1.0
18374,18360,EDN3,-2.50931752502938,1.22e-15
18375,18361,PHACTR3,0.0,1.0
18376,18362,LOC100506384,0.0,1.0
18377,18363,SYCP2,0.0,1.0
18378,18364,FAM217B,0.0,1.0
18379,18365,PPP1R3D,0.0,1.0
18380,18366,CDH26,0.0,1.0
18381,18367,C20orf197,0.0,1.0
18382,18368,LOC284757,0.0,1.0
18383,18369,MI0003661,0.0,1.0
18384,18370,MI0016900,0.0,1.0
18385,18371,MI0016794,0.0,1.0
18386,18372,CDH4,-2.5655239132213,3.57e-18
18387,18373,AK097866,0.0,1.0
18388,18374,MI0006391,0.0,1.0
18389,18375,TAF4,0.0,1.0
18390,18376,MI0014240,0.0,1.0
18391,18377,LSM14B,0.0,1.0
18392,18378,PSMA7,0.0,1.0
18393,18379,SS18L1,0.0,1.0
18394,18380,MTG2,0.0,1.0
18395,18381,HRH3,0.0,1.0
18396,18382,AK126744,0.0,1.0
18397,18383,OSBPL2,0.0,1.0
18398,18384,ADRM1,0.0,1.0
18399,18385,LAMA5,0.0,1.0
18400,18386,MI0017399,0.0,1.0
18401,18387,RPS21,0.0,1.0
18402,18388,CABLES2,0.0,1.0
18403,18389,RBBP8NL,0.0,1.0
18404,18390,GATA5,0.0,1.0
18405,18391,C20orf166-AS1,0.0,1.0
18406,18392,C20orf166,0.0,1.0
18407,18393,MI0000651,0.0,1.0
18408,18394,MI0000451,0.0,1.0
18409,18395,SLCO4A1,0.0,1.0
18410,18396,LOC100127888,0.0,1.0
18411,18397,NTSR1,0.0,1.0
18412,18398,AX747649,0.0,1.0
18413,18399,LINC00659,0.0,1.0
18414,18400,MRGBP,0.0,1.0
18415,18401,OGFR-AS1,0.0,1.0
18416,18402,OGFR,0.0,1.0
18417,18403,COL9A3,0.0,1.0
18418,18404,TCFL5,0.0,1.0
18419,18405,DPH3P1,0.0,1.0
18420,18406,DIDO1,0.0,1.0
18421,18407,GID8,0.0,1.0
18422,18408,SLC17A9,0.0,1.0
18423,18409,BHLHE23,0.0,1.0
18424,18410,LOC63930,0.0,1.0
18425,18411,LINC00029,0.0,1.0
18426,18412,LOC100144597,0.0,1.0
18427,18413,HAR1B,0.0,1.0
18428,18414,HAR1A,0.0,1.0
18429,18415,MI0000445,0.0,1.0
18430,18416,YTHDF1,0.0,1.0
18431,18417,BIRC7,0.0,1.0
18432,18418,MI0014241,0.0,1.0
18433,18419,NKAIN4,0.0,1.0
18434,18420,FLJ16779,0.0,1.0
18435,18421,ARFGAP1,0.0,1.0
18436,18422,MI0015866,0.0,1.0
18437,18423,COL20A1,0.0,1.0
18438,18424,CHRNA4,-2.32200132657349,9.58e-10
18439,18425,AK056267,0.0,1.0
18440,18426,KCNQ2,0.0,1.0
18441,18427,EEF1A2,0.0,1.0
18442,18428,PPDPF,0.0,1.0
18443,18429,PTK6,0.0,1.0
18444,18430,SRMS,0.0,1.0
18445,18431,C20orf195,0.0,1.0
18446,18432,HELZ2,0.0,1.0
18447,18433,GMEB2,0.0,1.0
18448,18434,STMN3,0.0,1.0
18449,18435,RTEL1,0.0,1.0
18450,18436,RTEL1-TNFRSF6B,0.0,1.0
18451,18437,TNFRSF6B,0.0,1.0
18452,18438,ARFRP1,0.0,1.0
18453,18439,ZGPAT,0.0,1.0
18454,18440,LIME1,0.0,1.0
18455,18441,SLC2A4RG,0.0,1.0
18456,18442,ZBTB46,0.0,1.0
18457,18443,BC002534,0.0,1.0
18458,18444,ABHD16B,0.0,1.0
18459,18445,TPD52L2,0.0,1.0
18460,18446,DNAJC5,0.0,1.0
18461,18447,MI0005763,0.0,1.0
18462,18448,MI0005764,0.0,1.0
18463,18449,MI0005765,0.0,1.0
18464,18450,MI0005766,0.0,1.0
18465,18451,UCKL1,0.0,1.0
18466,18452,MI0008335,0.0,1.0
18467,18453,MI0003662,0.0,1.0
18468,18454,UCKL1-AS1,0.0,1.0
18469,18455,ZNF512B,0.0,1.0
18470,18456,SAMD10,0.0,1.0
18471,18457,PRPF6,0.0,1.0
18472,18458,LINC00176,0.0,1.0
18473,18459,SOX18,0.0,1.0
18474,18460,TCEA2,0.0,1.0
18475,18461,BC056407,0.0,1.0
18476,18462,RGS19,0.0,1.0
18477,18463,MI0022658,0.0,1.0
18478,18464,OPRL1,0.0,1.0
18479,18465,C20orf201,0.0,1.0
18480,18466,NPBWR2,0.0,1.0
18481,18467,MYT1,0.0,1.0
18482,18468,PCMTD2,0.0,1.0
18483,18469,DQ590432_4,0.0,1.0
18484,18470,LINC00266-1,0.0,1.0
18485,18471,DQ579288_4,0.0,1.0
18486,18472,DQ590589_10,0.0,1.0
18487,18473,BC071797_2,0.0,1.0
18488,18474,JB074932,0.0,1.0
18489,18475,MI0016048,0.0,1.0
18490,18476,MI0016088,0.0,1.0
18491,18477,TEKT4P2,0.0,1.0
18492,18478,DQ590126_5,0.0,1.0
18493,18479,AK311573,0.0,1.0
18494,18480,TPTE,0.0,1.0
18495,18481,BAGE3,0.0,1.0
18496,18482,BAGE,0.0,1.0
18497,18483,ANKRD30BP2,0.0,1.0
18498,18484,MI0014242,0.0,1.0
18499,18485,POTED,0.0,1.0
18500,18486,MI0014243,0.0,1.0
18501,18487,DQ591735_3,0.0,1.0
18502,18488,MI0025905,0.0,1.0
18503,18489,C21orf15,0.0,1.0
18504,18490,DQ586768_9,0.0,1.0
18505,18491,DQ579288_5,0.0,1.0
18506,18492,DQ587539_11,0.0,1.0
18507,18493,DQ579969_6,0.0,1.0
18508,18494,ANKRD20A11P,0.0,1.0
18509,18495,BC048201,0.0,1.0
18510,18496,BC024173,0.0,1.0
18511,18497,LIPI,0.0,1.0
18512,18498,RBM11,0.0,1.0
18513,18499,ABCC13,0.0,1.0
18514,18500,HSPA13,0.0,1.0
18515,18501,SAMSN1,0.0,1.0
18516,18502,TRNA_Sup_3,0.0,1.0
18517,18503,SAMSN1-AS1,0.0,1.0
18518,18504,LOC388813,0.0,1.0
18519,18505,NRIP1,0.0,1.0
18520,18506,USP25,0.0,1.0
18521,18507,LINC00478,0.0,1.0
18522,18508,SNORD74_3,0.0,1.0
18523,18509,MI0000101,0.0,1.0
18524,18510,MI0000064,0.0,1.0
18525,18511,MI0000470,0.0,1.0
18526,18512,DM119543_2,0.0,1.0
18527,18513,C21orf37,0.0,1.0
18528,18514,TRNA_Gly_13,0.0,1.0
18529,18515,CXADR,0.0,1.0
18530,18516,Y_RNA_76,0.0,1.0
18531,18517,BTG3,0.0,1.0
18532,18518,C21orf91-OT1,0.0,1.0
18533,18519,C21orf91,0.0,1.0
18534,18520,CHODL-AS1,0.0,1.0
18535,18521,CHODL,0.0,1.0
18536,18522,TMPRSS15,0.0,1.0
18537,18523,BC028044,0.0,1.0
18538,18524,BC051441,0.0,1.0
18539,18525,MI0014244,0.0,1.0
18540,18526,LINC00320,0.0,1.0
18541,18527,NCAM2,0.0,1.0
18542,18528,RNU6-67P,0.0,1.0
18543,18529,LINC00317,0.0,1.0
18544,18530,BC035642,0.0,1.0
18545,18531,BC039377,0.0,1.0
18546,18532,LINC00308,0.0,1.0
18547,18533,Z49981,0.0,1.0
18548,18534,Z49979,0.0,1.0
18549,18535,MI0021275,0.0,1.0
18550,18536,D21S2088E,0.0,1.0
18551,18537,AK124194,0.0,1.0
18552,18538,LOC339622,0.0,1.0
18553,18539,5S_rRNA_97,0.0,1.0
18554,18540,LINC00158,0.0,1.0
18555,18541,MI0000681,0.0,1.0
18556,18542,LINC00515,0.0,1.0
18557,18543,MRPL39,0.0,1.0
18558,18544,JAM2,-1.27476429133059,2.07e-22
18559,18545,ATP5J,0.0,1.0
18560,18546,GABPA,0.0,1.0
18561,18547,APP,1.1895363967489,4.61e-31
18562,18548,AK074469,0.0,1.0
18563,18549,CYYR1,0.0,1.0
18564,18550,ADAMTS1,0.0,1.0
18565,18551,ADAMTS5,0.0,1.0
18566,18552,MI0017400,0.0,1.0
18567,18553,BC043580,0.0,1.0
18568,18554,LINC00113,0.0,1.0
18569,18555,LINC00314,0.0,1.0
18570,18556,AX747935,0.0,1.0
18571,18557,BC047600,0.0,1.0
18572,18558,BC101420,0.0,1.0
18573,18559,LINC00161,0.0,1.0
18574,18560,N6AMT1,0.0,1.0
18575,18561,LTN1,0.0,1.0
18576,18562,RWDD2B,0.0,1.0
18577,18563,USP16,0.0,1.0
18578,18564,CCT8,0.0,1.0
18579,18565,MAP3K7CL,1.82209551549675,2.77e-13
18580,18566,U3_13,0.0,1.0
18581,18567,LINC00189,0.0,1.0
18582,18568,BACH1,0.0,1.0
18583,18569,GRIK1,0.0,1.0
18584,18570,GRIK1-AS2,0.0,1.0
18585,18571,GRIK1-AS1,0.0,1.0
18586,18572,CLDN17,0.0,1.0
18587,18573,LINC00307,0.0,1.0
18588,18574,CLDN8,0.0,1.0
18589,18575,KRTAP24-1,0.0,1.0
18590,18576,KRTAP25-1,0.0,1.0
18591,18577,KRTAP26-1,0.0,1.0
18592,18578,KRTAP27-1,0.0,1.0
18593,18579,KRTAP23-1,0.0,1.0
18594,18580,KRTAP13-2,0.0,1.0
18595,18581,MI0015867,0.0,1.0
18596,18582,KRTAP13-1,0.0,1.0
18597,18583,KRTAP13-3,0.0,1.0
18598,18584,KRTAP13-4,0.0,1.0
18599,18585,KRTAP15-1,0.0,1.0
18600,18586,KRTAP19-1,0.0,1.0
18601,18587,KRTAP19-2,0.0,1.0
18602,18588,KRTAP19-3,0.0,1.0
18603,18589,KRTAP19-4,0.0,1.0
18604,18590,KRTAP19-5,0.0,1.0
18605,18591,KRTAP19-6,0.0,1.0
18606,18592,KRTAP19-7,0.0,1.0
18607,18593,KRTAP22-2,0.0,1.0
18608,18594,KRTAP6-3,0.0,1.0
18609,18595,KRTAP6-2,0.0,1.0
18610,18596,KRTAP22-1,0.0,1.0
18611,18597,KRTAP6-1,0.0,1.0
18612,18598,KRTAP20-1,0.0,1.0
18613,18599,KRTAP20-4,0.0,1.0
18614,18600,KRTAP20-2,0.0,1.0
18615,18601,KRTAP20-3,0.0,1.0
18616,18602,KRTAP21-3,0.0,1.0
18617,18603,KRTAP21-2,0.0,1.0
18618,18604,KRTAP21-1,0.0,1.0
18619,18605,KRTAP8-1,0.0,1.0
18620,18606,KRTAP7-1,0.0,1.0
18621,18607,KRTAP11-1,0.0,1.0
18622,18608,KRTAP19-8,0.0,1.0
18623,18609,TIAM1,-2.16434830507551,1.68e-26
18624,18610,BC014150,0.0,1.0
18625,18611,BC041449,0.0,1.0
18626,18612,SOD1,0.0,1.0
18627,18613,SCAF4,0.0,1.0
18628,18614,HUNK,0.0,1.0
18629,18615,LINC00159,0.0,1.0
18630,18616,MIS18A,0.0,1.0
18631,18617,MRAP,0.0,1.0
18632,18618,BC034802,0.0,1.0
18633,18619,URB1,0.0,1.0
18634,18620,SNORA80,0.0,1.0
18635,18621,C21orf119,0.0,1.0
18636,18622,EVA1C,0.0,1.0
18637,18623,TCP10L,0.0,1.0
18638,18624,C21orf59,0.0,1.0
18639,18625,SYNJ1,0.0,1.0
18640,18626,PAXBP1-AS1,0.0,1.0
18641,18627,PAXBP1,0.0,1.0
18642,18628,C21orf49,0.0,1.0
18643,18629,C21orf62,0.0,1.0
18644,18630,OLIG2,0.0,1.0
18645,18631,OLIG1,0.0,1.0
18646,18632,C21orf54,0.0,1.0
18647,18633,IFNAR2,0.0,1.0
18648,18634,IL10RB,0.0,1.0
18649,18635,IL10RB-AS1,0.0,1.0
18650,18636,IFNAR1,0.0,1.0
18651,18637,IFNGR2,0.0,1.0
18652,18638,TMEM50B,0.0,1.0
18653,18639,DNAJC28,-1.32384940136727,1.5099999999999998e-23
18654,18640,GART,0.0,1.0
18655,18641,SON,0.0,1.0
18656,18642,MI0022213,0.0,1.0
18657,18643,DONSON,0.0,1.0
18658,18644,CRYZL1,0.0,1.0
18659,18645,AK057604,0.0,1.0
18660,18646,ITSN1,0.0,1.0
18661,18647,intersectin 1 long form,0.0,1.0
18662,18648,ATP5O,0.0,1.0
18663,18649,LINC00649,0.0,1.0
18664,18650,SLC5A3,0.0,1.0
18665,18651,MRPS6,0.0,1.0
18666,18652,LINC00310,0.0,1.0
18667,18653,KCNE2,0.0,1.0
18668,18654,SMIM11,0.0,1.0
18669,18655,BC049386,0.0,1.0
18670,18656,KCNE1,0.0,1.0
18671,18657,RCAN1,1.20355919750001,0.000796389954699
18672,18658,CLIC6,0.0,1.0
18673,18659,LINC00160,0.0,1.0
18674,18660,LOC100506385,0.0,1.0
18675,18661,RUNX1,3.53159301157703,2.07e-33
18676,18662,AX746823,0.0,1.0
18677,18663,AX813477,0.0,1.0
18678,18664,RUNX1-IT1,0.0,1.0
18679,18665,LOC100506403,0.0,1.0
18680,18666,MI0003906,0.0,1.0
18681,18667,SETD4,0.0,1.0
18682,18668,LOC100133286,0.0,1.0
18683,18669,CBR1,0.0,1.0
18684,18670,CBR3-AS1,0.0,1.0
18685,18671,CBR3,0.0,1.0
18686,18672,DOPEY2,0.0,1.0
18687,18673,MORC3,0.0,1.0
18688,18674,BC058002,0.0,1.0
18689,18675,CHAF1B,0.0,1.0
18690,18676,CLDN14,0.0,1.0
18691,18677,SIM2,0.0,1.0
18692,18678,HLCS,0.0,1.0
18693,18679,RIPPLY3,0.0,1.0
18694,18680,PIGP,0.0,1.0
18695,18681,TTC3,0.0,1.0
18696,18682,DSCR9,0.0,1.0
18697,18683,DSCR3,0.0,1.0
18698,18684,DYRK1A,0.0,1.0
18699,18685,AL109792,0.0,1.0
18700,18686,KCNJ6,0.0,1.0
18701,18687,DSCR4,0.0,1.0
18702,18688,DSCR8,0.0,1.0
18703,18689,DSCR10,0.0,1.0
18704,18690,KCNJ15,-1.11106415476763,0.001144427678462
18705,18691,AK027145,0.0,1.0
18706,18692,ERG,-1.28007829665048,4.63e-15
18707,18693,LINC00114,0.0,1.0
18708,18694,ETS2,0.0,1.0
18709,18695,SNORA62_2,0.0,1.0
18710,18696,PSMG1,0.0,1.0
18711,18697,BRWD1,0.0,1.0
18712,18698,BRWD1-IT2,0.0,1.0
18713,18699,BRWD1-AS1,0.0,1.0
18714,18700,HMGN1,0.0,1.0
18715,18701,WRB,0.0,1.0
18716,18702,LCA5L,0.0,1.0
18717,18703,SH3BGR,0.0,1.0
18718,18704,MI0022220,0.0,1.0
18719,18705,B3GALT5,0.0,1.0
18720,18706,C21orf88,0.0,1.0
18721,18707,IGSF5,0.0,1.0
18722,18708,PCP4,0.0,1.0
18723,18709,DSCAM,0.0,1.0
18724,18710,MI0017401,0.0,1.0
18725,18711,DSCAM-AS1,0.0,1.0
18726,18712,DSCAM-IT1,0.0,1.0
18727,18713,LINC00323,0.0,1.0
18728,18714,MI0014245,0.0,1.0
18729,18715,BACE2,0.0,1.0
18730,18716,PLAC4,0.0,1.0
18731,18717,FAM3B,0.0,1.0
18732,18718,MX2,0.0,1.0
18733,18719,MX1,0.0,1.0
18734,18720,TMPRSS2,0.0,1.0
18735,18721,pp9284,0.0,1.0
18736,18722,LINC00111,0.0,1.0
18737,18723,LINC00479,0.0,1.0
18738,18724,LINC00112,0.0,1.0
18739,18725,RIPK4,0.0,1.0
18740,18726,MI0022659,0.0,1.0
18741,18727,PRDM15,0.0,1.0
18742,18728,C2CD2,0.0,1.0
18743,18729,ZBTB21,0.0,1.0
18744,18730,ZNF295-AS1,0.0,1.0
18745,18731,UMODL1,0.0,1.0
18746,18732,AX748362,0.0,1.0
18747,18733,C21orf128,0.0,1.0
18748,18734,ABCG1,0.0,1.0
18749,18735,5S_rRNA_98,0.0,1.0
18750,18736,AL355711,0.0,1.0
18751,18737,TFF3,0.0,1.0
18752,18738,TFF2,0.0,1.0
18753,18739,TFF1,0.0,1.0
18754,18740,TMPRSS3,0.0,1.0
18755,18741,UBASH3A,0.0,1.0
18756,18742,U6_129,0.0,1.0
18757,18743,RSPH1,0.0,1.0
18758,18744,SLC37A1,0.0,1.0
18759,18745,BC041455,0.0,1.0
18760,18746,BC033260,0.0,1.0
18761,18747,PDE9A,0.0,1.0
18762,18748,WDR4,0.0,1.0
18763,18749,AX747730,0.0,1.0
18764,18750,NDUFV3,0.0,1.0
18765,18751,HERV-Fb1,0.0,1.0
18766,18752,MI0019311,0.0,1.0
18767,18753,PKNOX1,0.0,1.0
18768,18754,CBS,0.0,1.0
18769,18755,U2AF1,0.0,1.0
18770,18756,CRYAA,0.0,1.0
18771,18757,SIK1,0.0,1.0
18772,18758,LINC00319,0.0,1.0
18773,18759,LINC00313,0.0,1.0
18774,18760,HSF2BP,4.32114921786898,1.3500000000000002e-43
18775,18761,DQ577420,0.0,1.0
18776,18762,MI0020347,0.0,1.0
18777,18763,RRP1B,0.0,1.0
18778,18764,PDXK,0.0,1.0
18779,18765,CSTB,1.51906754143469,1.5600000000000002e-21
18780,18766,RRP1,0.0,1.0
18781,18767,LOC284837,0.0,1.0
18782,18768,AGPAT3,0.0,1.0
18783,18769,TRAPPC10,0.0,1.0
18784,18770,PWP2,0.0,1.0
18785,18771,C21orf33,0.0,1.0
18786,18772,ICOSLG,0.0,1.0
18787,18773,DNMT3L,0.0,1.0
18788,18774,AIRE,0.0,1.0
18789,18775,PFKL,0.0,1.0
18790,18776,C21orf2,0.0,1.0
18791,18777,TRPM2,0.0,1.0
18792,18778,LRRC3-AS1,0.0,1.0
18793,18779,LRRC3,0.0,1.0
18794,18780,DQ598454,0.0,1.0
18795,18781,DQ590668,0.0,1.0
18796,18782,DQ601137,0.0,1.0
18797,18783,DQ599834,0.0,1.0
18798,18784,DQ588725,0.0,1.0
18799,18785,TSPEAR,0.0,1.0
18800,18786,C21orf90,0.0,1.0
18801,18787,KRTAP10-1,0.0,1.0
18802,18788,KRTAP10-2,0.0,1.0
18803,18789,KRTAP10-3,0.0,1.0
18804,18790,KRTAP10-4,0.0,1.0
18805,18791,KRTAP10-5,0.0,1.0
18806,18792,KRTAP10-6,0.0,1.0
18807,18793,KRTAP10-7,0.0,1.0
18808,18794,KRTAP10-8,0.0,1.0
18809,18795,KRTAP10-9,0.0,1.0
18810,18796,KRTAP10-10,0.0,1.0
18811,18797,KRTAP10-11,0.0,1.0
18812,18798,KRTAP12-4,0.0,1.0
18813,18799,KRTAP12-3,0.0,1.0
18814,18800,KRTAP12-2,0.0,1.0
18815,18801,KRTAP12-1,0.0,1.0
18816,18802,KRTAP10-12,0.0,1.0
18817,18803,UBE2G2,1.13271545883165,2.86e-39
18818,18804,SUMO3,0.0,1.0
18819,18805,PTTG1IP,0.0,1.0
18820,18806,ITGB2,0.0,1.0
18821,18807,ITGB2-AS1,0.0,1.0
18822,18808,C21orf67,0.0,1.0
18823,18809,FAM207A,0.0,1.0
18824,18810,LINC00163,0.0,1.0
18825,18811,LINC00162,0.0,1.0
18826,18812,SSR4P1,0.0,1.0
18827,18813,ADARB1,0.0,1.0
18828,18814,C21orf89,0.0,1.0
18829,18815,POFUT2,0.0,1.0
18830,18816,LOC642852,0.0,1.0
18831,18817,COL18A1,0.0,1.0
18832,18818,COL18A1-AS2,0.0,1.0
18833,18819,COL18A1-AS1,0.0,1.0
18834,18820,MI0022660,0.0,1.0
18835,18821,SLC19A1,0.0,1.0
18836,18822,PCBP3,0.0,1.0
18837,18823,LOC100129027,0.0,1.0
18838,18824,COL6A1,0.0,1.0
18839,18825,COL6A2,0.0,1.0
18840,18826,DKFZp586E1322,0.0,1.0
18841,18827,FTCD,0.0,1.0
18842,18828,SPATC1L,0.0,1.0
18843,18829,LSS,0.0,1.0
18844,18830,MCM3AP-AS1,0.0,1.0
18845,18831,MCM3AP,0.0,1.0
18846,18832,MCM3AP_var1,0.0,1.0
18847,18833,YBEY,0.0,1.0
18848,18834,C21orf58,0.0,1.0
18849,18835,BC031638,0.0,1.0
18850,18836,PCNT,0.0,1.0
18851,18837,DIP2A,0.0,1.0
18852,18838,DIP2A-IT1,0.0,1.0
18853,18839,Metazoa_SRP_83,0.0,1.0
18854,18840,S100B,0.0,1.0
18855,18841,PRMT2,1.55542876663324,6.64e-22
18856,18842,AK022914_2,0.0,1.0
18857,18843,LINC00516_2,0.0,1.0
18858,18844,BC017398_2,0.0,1.0
18859,18845,AK056135_2,0.0,1.0
18860,18846,DQ590589_11,0.0,1.0
18861,18847,DQ573684_6,0.0,1.0
18862,18848,DQ595048_5,0.0,1.0
18863,18849,DQ587539_12,0.0,1.0
18864,18850,DQ582484_2,0.0,1.0
18865,18851,DQ599820,0.0,1.0
18866,18852,P704P,0.0,1.0
18867,18853,POTEH,0.0,1.0
18868,18854,P712P_2,0.0,1.0
18869,18855,OR11H1,0.0,1.0
18870,18856,DQ571479_5,0.0,1.0
18871,18857,CCT8L2,0.0,1.0
18872,18858,TPTEP1,0.0,1.0
18873,18859,ANKRD62P1-PARP4P3,0.0,1.0
18874,18860,BC038197,0.0,1.0
18875,18861,XKR3,0.0,1.0
18876,18862,HSFY1P1,0.0,1.0
18877,18863,IGKV1-12,0.0,1.0
18878,18864,GAB4,0.0,1.0
18879,18865,CECR7,0.0,1.0
18880,18866,IL17RA,0.0,1.0
18881,18867,CECR6,0.0,1.0
18882,18868,BC021738,0.0,1.0
18883,18869,CECR5,0.0,1.0
18884,18870,CECR5-AS1,0.0,1.0
18885,18871,CECR1,0.0,1.0
18886,18872,CECR3,0.0,1.0
18887,18873,CECR2,0.0,1.0
18888,18874,SLC25A18,0.0,1.0
18889,18875,ATP6V1E1,0.0,1.0
18890,18876,BCL2L13,0.0,1.0
18891,18877,DQ570096,0.0,1.0
18892,18878,BID,1.96521062204859,1.39e-07
18893,18879,MI0014246,0.0,1.0
18894,18880,MICAL3,0.0,1.0
18895,18881,BC064400,0.0,1.0
18896,18882,MI0003663,0.0,1.0
18897,18883,FLJ41941,0.0,1.0
18898,18884,PEX26,0.0,1.0
18899,18885,Em:AC008101.5,0.0,1.0
18900,18886,TUBA8,0.0,1.0
18901,18887,USP18,0.0,1.0
18902,18888,AK129567,0.0,1.0
18903,18889,AK302545,0.0,1.0
18904,18890,GGT3P,0.0,1.0
18905,18891,BC112340,0.0,1.0
18906,18892,BC051721,0.0,1.0
18907,18893,AL117485,0.0,1.0
18908,18894,DQ786190,0.0,1.0
18909,18895,DGCR6,0.0,1.0
18910,18896,PRODH,-1.65430907469656,1.09e-08
18911,18897,DGCR5,0.0,1.0
18912,18898,DQ585141,0.0,1.0
18913,18899,DGCR9,0.0,1.0
18914,18900,DGCR10,0.0,1.0
18915,18901,DGCR2,0.0,1.0
18916,18902,Y_RNA_77,0.0,1.0
18917,18903,DGCR11,0.0,1.0
18918,18904,DGCR14,0.0,1.0
18919,18905,TSSK2,0.0,1.0
18920,18906,GSC2,0.0,1.0
18921,18907,SLC25A1,0.0,1.0
18922,18908,CLTCL1,0.0,1.0
18923,18909,HIRA,0.0,1.0
18924,18910,MRPL40,0.0,1.0
18925,18911,C22orf39,0.0,1.0
18926,18912,BX648073,0.0,1.0
18927,18913,UFD1L,0.0,1.0
18928,18914,U84523,0.0,1.0
18929,18915,CDC45,0.0,1.0
18930,18916,CLDN5,0.0,1.0
18931,18917,LINC00895,0.0,1.0
18932,18918,SEPT5-GP1BB,0.0,1.0
18933,18919,TBX1,0.0,1.0
18934,18920,GNB1L,0.0,1.0
18935,18921,C22orf29,0.0,1.0
18936,18922,TXNRD2,0.0,1.0
18937,18923,COMT,0.0,1.0
18938,18924,MI0017402,0.0,1.0
18939,18925,ARVCF,0.0,1.0
18940,18926,TANGO2,0.0,1.0
18941,18927,MI0000482,0.0,1.0
18942,18928,DGCR8,0.0,1.0
18943,18929,MI0016008,0.0,1.0
18944,18930,MI0006443,0.0,1.0
18945,18931,TRMT2A,0.0,1.0
18946,18932,MI0022661,0.0,1.0
18947,18933,RANBP1,0.0,1.0
18948,18934,ZDHHC8,0.0,1.0
18949,18935,LOC388849,0.0,1.0
18950,18936,LOC284865,0.0,1.0
18951,18937,LINC00896,0.0,1.0
18952,18938,RTN4R,0.0,1.0
18953,18939,MI0006348,0.0,1.0
18954,18940,KIAA1653,0.0,1.0
18955,18941,DGCR6L,0.0,1.0
18956,18942,LOC729444,0.0,1.0
18957,18943,TMEM191B,0.0,1.0
18958,18944,PI4KAP1,0.0,1.0
18959,18945,HV593096,0.0,1.0
18960,18946,HV593134,0.0,1.0
18961,18947,HV593127,0.0,1.0
18962,18948,HV593178,0.0,1.0
18963,18949,HV593135,0.0,1.0
18964,18950,7SK_97,0.0,1.0
18965,18951,RIMBP3,0.0,1.0
18966,18952,Metazoa_SRP_84,0.0,1.0
18967,18953,JX456220,0.0,1.0
18968,18954,USP41,0.0,1.0
18969,18955,ZNF74,0.0,1.0
18970,18956,SCARF2,0.0,1.0
18971,18957,KLHL22,0.0,1.0
18972,18958,MED15,0.0,1.0
18973,18959,BC035867,0.0,1.0
18974,18960,POM121L4P,0.0,1.0
18975,18961,DQ571461_3,0.0,1.0
18976,18962,TMEM191A,0.0,1.0
18977,18963,PI4KA,0.0,1.0
18978,18964,HV593183,0.0,1.0
18979,18965,HV593110,0.0,1.0
18980,18966,SERPIND1,0.0,1.0
18981,18967,SNAP29,0.0,1.0
18982,18968,CRKL,0.0,1.0
18983,18969,BC033281,0.0,1.0
18984,18970,BC127858,0.0,1.0
18985,18971,AIFM3,0.0,1.0
18986,18972,LZTR1,0.0,1.0
18987,18973,THAP7,0.0,1.0
18988,18974,DQ574263,0.0,1.0
18989,18975,THAP7-AS1,0.0,1.0
18990,18976,TUBA3FP,0.0,1.0
18991,18977,P2RX6,0.0,1.0
18992,18978,SLC7A4,0.0,1.0
18993,18979,MI0003664,0.0,1.0
18994,18980,P2RX6P,0.0,1.0
